"parameter","smoothed","quadratic","ci_low","ci_high","mle","span","param_name"
-0.176591777711353,-2157.44078822036,-2157.51307137953,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.175633565856465,-2157.41334129865,-2157.48281149448,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.174675354001577,-2157.38619154172,-2157.4529185488,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.17371714214669,-2157.35934327897,-2157.42339254251,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.172758930291802,-2157.33280083981,-2157.39423347559,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.171800718436914,-2157.30656855362,-2157.36544134805,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.170842506582027,-2157.28065074982,-2157.33701615988,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.169884294727139,-2157.25505175782,-2157.30895791109,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.168926082872252,-2157.229775907,-2157.28126660169,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.167967871017364,-2157.20482752679,-2157.25394223165,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.167009659162476,-2157.18021094656,-2157.226984801,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.166051447307589,-2157.15593049575,-2157.20039430972,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.165093235452701,-2157.13199050373,-2157.17417075783,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.164135023597813,-2157.10839529992,-2157.14831414531,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.163176811742926,-2157.08514921373,-2157.12282447216,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.162218599888038,-2157.06225657454,-2157.0977017384,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.16126038803315,-2157.03972171177,-2157.07294594401,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.160302176178263,-2157.01754895482,-2157.048557089,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.159343964323375,-2156.99574263309,-2157.02453517337,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.158385752468488,-2156.97430707599,-2157.00088019711,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.1574275406136,-2156.95324661291,-2156.97759216024,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.156469328758712,-2156.93256557326,-2156.95467106274,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.155511116903825,-2156.91226828644,-2156.93211690462,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.154552905048937,-2156.89235803679,-2156.90992968587,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.153594693194049,-2156.87273897123,-2156.88810940651,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.152636481339162,-2156.85334988845,-2156.86665606652,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.151678269484274,-2156.83419569033,-2156.84556966591,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.150720057629387,-2156.81528127873,-2156.82485020468,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.149761845774499,-2156.79661155553,-2156.80449768282,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.148803633919611,-2156.7781914226,-2156.78451210035,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.147845422064724,-2156.7600257818,-2156.76489345725,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.146887210209836,-2156.74211953502,-2156.74564175352,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.145928998354948,-2156.72447758411,-2156.72675698918,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.144970786500061,-2156.70710483097,-2156.70823916421,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.144012574645173,-2156.69000617744,-2156.69008827862,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.143054362790285,-2156.67318652542,-2156.67230433241,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.142096150935398,-2156.65665077677,-2156.65488732558,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.14113793908051,-2156.64040383335,-2156.63783725812,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.140179727225623,-2156.62445059705,-2156.62115413005,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.139221515370735,-2156.60879596973,-2156.60483794135,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.138263303515847,-2156.59344485327,-2156.58888869202,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.13730509166096,-2156.57840214954,-2156.57330638208,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.136346879806072,-2156.5636727604,-2156.55809101151,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.135388667951184,-2156.54926158774,-2156.54324258032,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.134430456096297,-2156.53517353341,-2156.52876108851,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.133472244241409,-2156.5214134993,-2156.51464653608,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.132514032386521,-2156.50798638728,-2156.50089892302,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.131555820531634,-2156.49489709921,-2156.48751824934,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.130597608676746,-2156.48215053697,-2156.47450451504,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.129639396821859,-2156.46975160244,-2156.46185772012,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.128681184966971,-2156.45770519747,-2156.44957786457,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.127722973112083,-2156.44601622395,-2156.4376649484,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.126764761257196,-2156.43468958374,-2156.42611897161,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.125806549402308,-2156.42373017872,-2156.4149399342,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.12484833754742,-2156.41314291076,-2156.40412783617,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.123890125692533,-2156.40293268172,-2156.39368267751,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.122931913837645,-2156.39310439349,-2156.38360445823,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.121973701982758,-2156.38366294794,-2156.37389317833,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.12101549012787,-2156.37461324692,-2156.3645488378,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.120057278272982,-2156.36596019233,-2156.35557143666,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.119099066418095,-2156.35770868602,-2156.34696097489,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.118140854563207,-2156.34986362987,-2156.3387174525,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.117182642708319,-2156.34242992575,-2156.33084086949,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.116224430853432,-2156.33539758386,-2156.32333122585,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.115266218998544,-2156.32861286182,-2156.31618852159,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.114308007143656,-2156.32204123631,-2156.30941275671,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.113349795288769,-2156.31569186233,-2156.30300393121,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.112391583433881,-2156.30957389484,-2156.29696204509,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.111433371578994,-2156.30369648882,-2156.29128709834,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.110475159724106,-2156.29806879926,-2156.28597909097,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.109516947869218,-2156.29269998113,-2156.28103802298,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.108558736014331,-2156.28759918942,-2156.27646389436,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.107600524159443,-2156.28277557909,-2156.27225670513,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.106642312304555,-2156.27823830513,-2156.26841645527,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.105684100449668,-2156.27399652252,-2156.26494314479,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.10472588859478,-2156.27005938624,-2156.26183677368,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.103767676739893,-2156.26643605126,-2156.25909734196,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.102809464885005,-2156.26313567257,-2156.25672484961,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.101851253030117,-2156.26016740514,-2156.25471929664,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.10089304117523,-2156.25754040395,-2156.25308068305,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.099934829320342,-2156.25526382398,-2156.25180900884,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0989766174654543,-2156.25334682021,-2156.250904274,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0980184056105667,-2156.25179854762,-2156.25036647854,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0970601937556791,-2156.25062816119,-2156.25019562246,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0961019819007914,-2156.24984481589,-2156.25039170575,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0951437700459039,-2156.24945766671,-2156.25095472843,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0941855581910162,-2156.24947586862,-2156.25188469048,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0932273463361286,-2156.2499085766,-2156.25318159191,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0922691344812409,-2156.25076494564,-2156.25484543272,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0913109226263533,-2156.2520541307,-2156.2568762129,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0903527107714657,-2156.25378528677,-2156.25927393246,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.089394498916578,-2156.25596756883,-2156.2620385914,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0884362870616904,-2156.25861013185,-2156.26517018972,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0874780752068028,-2156.26172213082,-2156.26866872742,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0865198633519151,-2156.26531272072,-2156.27253420449,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0855616514970275,-2156.26939105651,-2156.27676662094,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0846034396421398,-2156.27391367194,-2156.28136597677,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0836452277872523,-2156.27876020507,-2156.28633227198,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0826870159323646,-2156.28392831308,-2156.29166550656,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.081728804077477,-2156.28942112842,-2156.29736568052,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0807705922225893,-2156.29524178356,-2156.30343279386,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0798123803677017,-2156.30139341095,-2156.30986684658,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0788541685128141,-2156.30787914306,-2156.31666783867,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0778959566579264,-2156.31470211234,-2156.32383577014,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0769377448030388,-2156.32186545125,-2156.331370641,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0759795329481512,-2156.32937229226,-2156.33927245122,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0750213210932635,-2156.33722576782,-2156.34754120083,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0740631092383759,-2156.34542901039,-2156.35617688981,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0731048973834883,-2156.35398515243,-2156.36517951817,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0721466855286007,-2156.36289732639,-2156.37454908591,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.071188473673713,-2156.37216866475,-2156.38428559303,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0702302618188254,-2156.38180229996,-2156.39438903952,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0692720499639378,-2156.39180136447,-2156.40485942539,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0683138381090501,-2156.40216899075,-2156.41569675064,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0673556262541625,-2156.41290831126,-2156.42690101527,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0663974143992748,-2156.42402245845,-2156.43847221928,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0654392025443872,-2156.43551456479,-2156.45041036266,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0644809906894995,-2156.44738776273,-2156.46271544542,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.063522778834612,-2156.45964518474,-2156.47538746756,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0625645669797243,-2156.47228996327,-2156.48842642907,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0616063551248367,-2156.48532523078,-2156.50183232997,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.060648143269949,-2156.49875411974,-2156.51560517024,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0596899314150614,-2156.51257976259,-2156.52974494989,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0587317195601738,-2156.52680529181,-2156.54425166891,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0577735077052861,-2156.54143383984,-2156.55912532732,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0568152958503986,-2156.55646853916,-2156.5743659251,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0558570839955109,-2156.57191252221,-2156.58997346226,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0548988721406233,-2156.58776892147,-2156.6059479388,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0539406602857356,-2156.60404086938,-2156.62228935471,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.052982448430848,-2156.6207314984,-2156.63899771,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0520242365759603,-2156.637843941,-2156.65607300467,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0510660247210727,-2156.65539610336,-2156.67351523872,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.050107812866185,-2156.67348864421,-2156.69132441215,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0491496010112975,-2156.69213035839,-2156.70950052495,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0481913891564099,-2156.7113095994,-2156.72804357713,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0472331773015222,-2156.73101472072,-2156.74695356869,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0462749654466346,-2156.75123407585,-2156.76623049963,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0453167535917469,-2156.77195601828,-2156.78587436994,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0443585417368593,-2156.7931689015,-2156.80588517963,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0434003298819716,-2156.81486107899,-2156.8262629287,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0424421180270841,-2156.83702090426,-2156.84700761715,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0414839061721964,-2156.85963673079,-2156.86811924498,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0405256943173088,-2156.88269691206,-2156.88959781218,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0395674824624211,-2156.90618980159,-2156.91144331876,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0386092706075335,-2156.93010375284,-2156.93365576472,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0376510587526458,-2156.95442711932,-2156.95623515005,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0366928468977582,-2156.97914825452,-2156.97918147477,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0357346350428706,-2157.00425551192,-2157.00249473886,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.034776423187983,-2157.02973724502,-2157.02617494233,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0338182113330954,-2157.05558180731,-2157.05022208517,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0328599994782077,-2157.08177755228,-2157.0746361674,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0319017876233201,-2157.10831283342,-2157.099417189,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0309435757684324,-2157.13517600422,-2157.12456514998,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0299853639135448,-2157.16235541818,-2157.15008005034,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0290271520586571,-2157.18983942877,-2157.17596189007,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0280689402037695,-2157.2176163895,-2157.20221066919,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.027110728348882,-2157.24567465386,-2157.22882638768,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0261525164939943,-2157.27400257533,-2157.25580904554,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0251943046391067,-2157.30258850741,-2157.28315864279,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.024236092784219,-2157.33142080359,-2157.31087517941,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0232778809293314,-2157.36048781735,-2157.33895865542,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0223196690744437,-2157.3897779022,-2157.36740907079,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0213614572195561,-2157.41927941162,-2157.39622642555,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0204032453646685,-2157.4489806991,-2157.42541071969,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0194450335097809,-2157.47887011813,-2157.4549619532,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0184868216548932,-2157.5089360222,-2157.48488012609,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0175286098000056,-2157.53916676481,-2157.51516523836,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0165703979451179,-2157.56955069944,-2157.54581729,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0156121860902303,-2157.60007617959,-2157.57683628102,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0146539742353426,-2157.63073155875,-2157.60822221142,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.013695762380455,-2157.6615051904,-2157.6399750812,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0127375505255675,-2157.69243326094,-2157.67209489036,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0117793386706798,-2157.72372425268,-2157.70458163889,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0108211268157922,-2157.7553993479,-2157.7374353268,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.00986291496090452,-2157.78745320796,-2157.77065595409,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.00890470310601688,-2157.81988049422,-2157.80424352076,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.00794649125112923,-2157.85267586804,-2157.8381980268,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.00698827939624158,-2157.88583399077,-2157.87251947223,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.00603006754135404,-2157.91934952377,-2157.90720785703,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0050718556864664,-2157.9532171284,-2157.9422631812,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.00411364383157875,-2157.98743146601,-2157.97768544476,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.0031554319766911,-2158.02198719797,-2158.01347464769,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.00219722012180346,-2158.05687898564,-2158.04963079,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.00123900826691581,-2158.09210149036,-2158.08615387169,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
-0.000280796412028161,-2158.12764937351,-2158.12304389276,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.000677415442859486,-2158.16351729643,-2158.1603008532,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.00163562729774702,-2158.19969992048,-2158.19792475302,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.00259383915263467,-2158.23619190703,-2158.23591559222,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.00355205100752232,-2158.27298791743,-2158.2742733708,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.00451026286240996,-2158.31008261303,-2158.31299808876,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.00546847471729761,-2158.3474706552,-2158.35208974609,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.00642668657218526,-2158.3851467053,-2158.3915483428,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.00738489842707291,-2158.42310542467,-2158.43137387889,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.00834311028196055,-2158.46134147469,-2158.47156635435,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.00930132213684809,-2158.4998495167,-2158.51212576919,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0102595339917357,-2158.53862421207,-2158.55305212342,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0112177458466234,-2158.57766022215,-2158.59434541701,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.012175957701511,-2158.6169522083,-2158.63600564999,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0131341695563987,-2158.65649483187,-2158.67803282234,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0140923814112863,-2158.69628275424,-2158.72042693408,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.015050593266174,-2158.73631063675,-2158.76318798519,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0160088051210615,-2158.77657314076,-2158.80631597567,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0169670169759492,-2158.81706492763,-2158.84981090554,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0179252288308368,-2158.85778065872,-2158.89367277478,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0188834406857245,-2158.89871499538,-2158.9379015834,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0198416525406121,-2158.93986259898,-2158.9824973314,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0207998643954997,-2158.98121813086,-2159.02746001877,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0217580762503874,-2159.0227762524,-2159.07278964553,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.022716288105275,-2159.06453162495,-2159.11848621166,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0236744999601626,-2159.10647890986,-2159.16454971717,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0246327118150502,-2159.14861276849,-2159.21098016205,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0255909236699379,-2159.1909278622,-2159.25777754632,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
0.0265491355248255,-2159.23341885235,-2159.30494186996,-0.199588862228656,0.000677415442859486,-0.0951437700459039,0.9,"bCP"
